Customer ID,Age,Gender,Date,Month_of_Purchase,Festival/Offers,Year,Type_of_ product,ModelName,Price,Resolution,Screen_size,RAM,Processor,OS,HDD,SSD,Warranty Period,Warranty,Location
6035,21,1,21-08-2017,8,1,2017,Laptop,Alienware,158867,FullHD,15,8,i7,Windows,1024,512,2,1,Bhopal
6036,24,1,04-06-2017,6,0,2017,Laptop,Alienware,134597,HD,13,8,i5,Windows,1024,128,3,1,Bhopal
6037,20,1,04-10-2017,10,0,2017,Laptop,Alienware,174847,FullHD,15,16,i7,Windows,1024,512,2,1,Mumbai
6038,21,1,25-02-2017,2,0,2017,Laptop,Alienware,137047,FullHD,15,16,i5,Windows,1024,256,2,1,New Delhi
6039,23,1,04-05-2017,5,0,2017,Laptop,Alienware,125743,FullHD,15,8,i5,Windows,1024,256,2,1,Kolkata
6040,15,1,03-11-2017,11,1,2017,Laptop,Alienware,123785,FullHD,15,8,i5,Windows,1024,256,3,1,New Delhi
6041,26,1,15-03-2017,3,0,2017,Laptop,Alienware,150553,HD,13,8,i7,Windows,1024,256,3,1,Jaipur
6042,23,1,18-07-2017,7,1,2017,Laptop,Alienware,158681,FullHD,15,8,i7,Windows,1024,128,3,1,Bangalore
6043,22,1,21-03-2017,3,0,2017,Laptop,Alienware,121819,FullHD,15,8,i5,Windows,1024,256,2,1,Kolkata
6044,22,1,26-11-2017,11,1,2017,Laptop,Alienware,134335,FullHD,15,16,i5,Windows,1024,128,3,1,Mumbai
6045,25,1,17-01-2017,1,1,2017,Laptop,Alienware,198435,FullHD,15,16,i7,Windows,1024,512,3,1,Bangalore
6046,19,1,17-11-2017,11,1,2017,Laptop,Alienware,121577,HD,13,8,i5,Windows,1024,512,3,1,Lucknow
6047,25,1,06-07-2017,7,1,2017,Laptop,Alienware,142490,HD,13,16,i5,Windows,1024,128,2,1,Hyderabad
6048,24,1,21-10-2017,10,0,2017,Laptop,Alienware,135917,HD,13,16,i5,Windows,1024,512,2,1,Ranchi
6049,19,1,28-12-2017,12,0,2017,Laptop,Alienware,122751,FullHD,15,8,i5,Windows,1024,512,2,1,Bhopal
6050,23,1,15-08-2017,8,1,2017,Laptop,Alienware,129621,HD,13,16,i5,Windows,1024,512,3,1,Jaipur
6051,21,1,05-07-2017,7,1,2017,Laptop,Alienware,125204,FullHD,15,8,i5,Windows,1024,128,3,1,Mumbai
6052,23,0,18-05-2017,5,0,2017,Laptop,Alienware,144634,HD,13,8,i5,Windows,1024,128,3,1,Patna
6053,21,1,04-08-2017,8,1,2017,Laptop,Alienware,120728,HD,13,8,i5,Windows,1024,128,2,1,Vizag
6054,22,1,27-07-2017,7,1,2017,Laptop,Alienware,162647,HD,13,32,i7,Windows,1024,256,2,1,Mumbai
6055,25,0,06-03-2017,3,0,2017,Laptop,Alienware,165712,FullHD,15,16,i7,Windows,1024,128,3,1,Coimbatore
6056,20,1,26-01-2017,1,1,2017,Laptop,Alienware,141353,FullHD,15,8,i5,Windows,1024,128,2,1,Bangalore
6057,24,1,16-09-2017,9,0,2017,Laptop,Alienware,165398,HD,13,16,i7,Windows,1024,256,3,1,Vizag
6058,30,1,15-09-2017,9,0,2017,Laptop,Alienware,166105,HD,13,32,i7,Windows,1024,128,2,1,Kolkata
6059,19,1,23-02-2017,2,0,2017,Laptop,Alienware,147708,HD,13,16,i5,Windows,1024,256,3,1,Coimbatore
6060,18,1,28-01-2017,1,1,2017,Laptop,Alienware,135893,FullHD,15,8,i5,Windows,1024,256,3,1,Mumbai
6061,28,0,10-11-2017,11,1,2017,Laptop,Alienware,124678,HD,13,8,i5,Windows,1024,256,3,1,Kolkata
6062,19,1,03-01-2017,1,1,2017,Laptop,Alienware,159660,HD,13,16,i7,Windows,1024,256,2,1,Vizag
6063,23,1,09-04-2017,4,0,2017,Laptop,Alienware,142675,FullHD,15,8,i5,Windows,1024,256,2,1,Mumbai
6064,20,1,18-04-2017,4,0,2017,Laptop,Alienware,154503,FullHD,15,16,i7,Windows,1024,128,2,1,Hyderabad
6065,30,1,10-10-2017,10,0,2017,Laptop,Alienware,224037,FullHD,15,32,i7,Windows,1024,512,2,1,Vizag
6066,27,1,13-01-2017,1,1,2017,Laptop,Alienware,167002,FullHD,15,8,i7,Windows,1024,512,3,1,Surat
6067,20,1,19-07-2017,7,1,2017,Laptop,Alienware,156744,HD,13,8,i7,Windows,1024,256,2,1,Kolkata
6068,19,1,16-03-2017,3,0,2017,Laptop,Alienware,136433,FullHD,15,8,i5,Windows,1024,128,3,1,Bangalore
6069,18,1,17-05-2017,5,0,2017,Laptop,Alienware,144368,FullHD,15,8,i5,Windows,1024,512,2,1,Kota
6070,25,1,04-05-2017,5,0,2017,Laptop,Alienware,152319,HD,13,8,i7,Windows,1024,256,3,1,Hyderabad
6071,21,1,13-02-2017,2,0,2017,Laptop,Alienware,164073,HD,13,16,i7,Windows,1024,128,3,1,Patna
6072,30,1,18-06-2017,6,0,2017,Laptop,Alienware,135081,FullHD,15,16,i5,Windows,1024,256,3,1,Hyderabad
6073,22,1,22-05-2017,5,0,2017,Laptop,Alienware,183402,HD,13,16,i7,Windows,1024,512,3,1,Coimbatore
6074,25,1,26-05-2017,5,0,2017,Laptop,Alienware,151204,HD,13,16,i7,Windows,1024,256,2,1,Hyderabad
6075,15,1,28-01-2017,1,1,2017,Laptop,Alienware,125822,FullHD,15,8,i5,Windows,1024,256,2,1,Bangalore
6076,23,1,20-07-2017,7,1,2017,Laptop,Alienware,139937,HD,13,16,i5,Windows,1024,512,2,1,New Delhi
6077,24,1,16-03-2017,3,0,2017,Laptop,Alienware,155336,HD,13,16,i7,Windows,1024,256,2,1,Surat
6078,17,1,23-01-2017,1,1,2017,Laptop,Alienware,120035,HD,13,8,i5,Windows,1024,512,2,1,New Delhi
6079,22,1,09-07-2017,7,1,2017,Laptop,Alienware,160103,HD,13,8,i7,Windows,1024,256,3,1,New Delhi
6080,20,1,08-07-2017,7,1,2017,Laptop,Alienware,124921,HD,13,16,i5,Windows,1024,128,3,1,Mumbai
6081,20,1,18-11-2017,11,1,2017,Laptop,Alienware,162087,HD,13,8,i7,Windows,1024,512,2,1,New Delhi
6082,22,1,12-02-2017,2,0,2017,Laptop,Alienware,244021,HD,13,32,i7,Windows,1024,512,2,1,Jaipur
6083,20,1,07-05-2017,5,0,2017,Laptop,Alienware,158467,HD,13,32,i7,Windows,1024,256,2,1,Hyderabad
6084,24,1,18-03-2017,3,0,2017,Laptop,Alienware,156523,HD,13,8,i7,Windows,1024,256,2,1,Jaipur
6085,29,1,06-06-2017,6,0,2017,Laptop,Alienware,137469,FullHD,15,8,i5,Windows,1024,512,3,1,Bangalore
6086,21,1,20-08-2017,8,1,2017,Laptop,Alienware,154154,FullHD,15,8,i7,Windows,1024,128,3,1,Mumbai
6087,21,1,28-01-2017,1,1,2017,Laptop,Alienware,125504,HD,13,16,i5,Windows,1024,512,3,1,Mumbai
6088,24,1,21-03-2017,3,0,2017,Laptop,Alienware,166777,HD,13,16,i7,Windows,1024,128,3,1,Hyderabad
6089,28,0,26-01-2017,1,1,2017,Laptop,Alienware,158884,FullHD,15,8,i7,Windows,1024,128,2,1,Bhopal
6090,22,1,06-10-2017,10,0,2017,Laptop,Alienware,143051,FullHD,15,8,i5,Windows,1024,512,3,1,Surat
6091,22,1,02-10-2017,10,0,2017,Laptop,Alienware,166129,FullHD,15,16,i7,Windows,1024,128,2,1,Mumbai
6092,22,1,22-07-2017,7,1,2017,Laptop,Alienware,139542,FullHD,15,8,i5,Windows,1024,128,3,1,Kolkata
6093,22,1,06-11-2017,11,1,2017,Laptop,Alienware,194634,HD,13,16,i7,Windows,1024,512,3,1,Kolkata
6094,23,1,12-09-2017,9,0,2017,Laptop,Alienware,150518,HD,13,16,i7,Windows,1024,128,2,1,Hyderabad
6095,19,1,20-09-2017,9,0,2017,Laptop,Alienware,136647,FullHD,15,16,i5,Windows,1024,512,3,1,Bangalore
6096,24,1,03-03-2017,3,0,2017,Laptop,Alienware,168609,FullHD,15,8,i7,Windows,1024,512,2,1,Bangalore
6097,25,1,24-07-2017,7,1,2017,Laptop,Alienware,161385,HD,13,32,i7,Windows,1024,128,3,1,Kolkata
6098,22,1,28-09-2017,9,0,2017,Laptop,Alienware,135820,HD,13,16,i5,Windows,1024,512,2,1,New Delhi
6099,23,1,01-02-2017,2,0,2017,Laptop,Alienware,121998,HD,13,16,i5,Windows,1024,256,3,1,New Delhi
6100,19,1,09-11-2017,11,1,2017,Laptop,Alienware,221741,FullHD,15,32,i7,Windows,1024,512,2,1,Kota
6101,19,1,07-07-2017,7,1,2017,Laptop,Alienware,185088,HD,13,16,i7,Windows,1024,512,3,1,Hyderabad
6102,25,1,20-04-2017,4,0,2017,Laptop,Alienware,135092,FullHD,15,16,i5,Windows,1024,256,3,1,New Delhi
6103,19,1,05-10-2017,10,0,2017,Laptop,Alienware,246925,HD,13,32,i7,Windows,1024,512,2,1,Kolkata
6104,20,1,03-03-2017,3,0,2017,Laptop,Alienware,144319,FullHD,15,8,i5,Windows,1024,128,2,1,Hyderabad
6105,20,1,03-07-2017,7,1,2017,Laptop,Alienware,128971,FullHD,15,16,i5,Windows,1024,128,3,1,Coimbatore
6106,27,1,08-03-2017,3,0,2017,Laptop,Alienware,138043,HD,13,16,i5,Windows,1024,128,3,1,Mumbai
6107,20,0,27-05-2017,5,0,2017,Laptop,Alienware,172547,FullHD,15,16,i7,Windows,1024,512,3,1,Mumbai
6108,24,1,01-06-2017,6,0,2017,Laptop,Alienware,147044,FullHD,15,8,i5,Windows,1024,128,3,1,Lucknow
6109,20,1,19-08-2017,8,1,2017,Laptop,Alienware,139663,HD,13,8,i5,Windows,1024,128,2,1,Bangalore
6110,30,0,07-08-2017,8,1,2017,Laptop,Alienware,148086,FullHD,15,16,i5,Windows,1024,128,2,1,Patna
6111,20,1,05-01-2017,1,1,2017,Laptop,Alienware,139735,HD,13,8,i5,Windows,1024,128,2,1,Hyderabad
6112,16,1,10-08-2017,8,1,2017,Laptop,Alienware,143729,HD,13,8,i5,Windows,1024,256,2,1,Bangalore
6113,15,1,06-02-2017,2,0,2017,Laptop,Alienware,129594,HD,13,8,i5,Windows,1024,512,3,1,Surat
6114,24,1,11-12-2017,12,0,2017,Laptop,Alienware,138286,HD,13,16,i5,Windows,1024,128,3,1,Bhopal
6115,27,1,16-07-2017,7,1,2017,Laptop,Alienware,136709,FullHD,15,16,i5,Windows,1024,128,3,1,New Delhi
6116,23,1,04-07-2017,7,1,2017,Laptop,Alienware,121082,HD,13,8,i5,Windows,1024,128,2,1,Patna
6117,15,1,13-12-2017,12,0,2017,Laptop,Alienware,133104,HD,13,8,i5,Windows,1024,256,2,1,Bhopal
6118,18,1,24-04-2017,4,0,2017,Laptop,Alienware,167254,HD,13,32,i7,Windows,1024,128,3,1,Kolkata
6119,17,1,09-08-2017,8,1,2017,Laptop,Alienware,142759,FullHD,15,8,i5,Windows,1024,128,2,1,Mumbai
6120,21,1,06-11-2017,11,1,2017,Laptop,Alienware,245160,FullHD,15,32,i7,Windows,1024,512,3,1,Kolkata
6121,15,1,26-11-2017,11,1,2017,Laptop,Alienware,197999,HD,13,16,i7,Windows,1024,512,2,1,Bangalore
6122,24,1,26-09-2017,9,0,2017,Laptop,Alienware,148547,HD,13,8,i5,Windows,1024,512,3,1,New Delhi
6123,22,1,24-12-2017,12,0,2017,Laptop,Alienware,131018,FullHD,15,8,i5,Windows,1024,128,2,1,Bangalore
6124,33,1,03-10-2017,10,0,2017,Laptop,Alienware,179072,FullHD,15,16,i7,Windows,1024,512,2,1,Kolkata
6125,24,0,23-11-2017,11,1,2017,Laptop,Alienware,134173,FullHD,15,16,i5,Windows,1024,128,2,1,Ranchi
6126,22,1,06-11-2017,11,1,2017,Laptop,Alienware,158363,HD,13,16,i7,Windows,1024,256,2,1,Kota
6127,19,0,17-09-2017,9,0,2017,Laptop,Alienware,140361,HD,13,8,i5,Windows,1024,512,3,1,New Delhi
6128,20,1,17-09-2017,9,0,2017,Laptop,Alienware,149304,FullHD,15,8,i5,Windows,1024,256,3,1,Lucknow
6129,24,1,10-05-2017,5,0,2017,Laptop,Alienware,137468,HD,13,8,i5,Windows,1024,128,2,1,Ranchi
6130,26,1,09-07-2017,7,1,2017,Laptop,Alienware,177912,FullHD,15,16,i7,Windows,1024,512,2,1,Vizag
6131,19,1,04-06-2017,6,0,2017,Laptop,Alienware,154991,HD,13,32,i7,Windows,1024,128,2,1,Kolkata
6132,17,1,26-03-2017,3,0,2017,Laptop,Alienware,138396,FullHD,15,8,i5,Windows,1024,256,2,1,Hyderabad
6133,22,1,10-08-2017,8,1,2017,Laptop,Alienware,164211,FullHD,15,8,i7,Windows,1024,512,3,1,Mumbai
6134,25,1,12-11-2017,11,1,2017,Laptop,Alienware,126870,FullHD,15,8,i5,Windows,1024,512,3,1,Coimbatore
6135,25,1,25-08-2016,8,1,2016,Desktop,Alienware,121807,HD,13,8,i5,Windows,1024,512,2,0,New Delhi
6136,22,1,25-08-2016,8,1,2016,Desktop,Alienware,177113,HD,13,16,i7,Windows,1024,512,3,1,Jaipur
6137,30,1,21-09-2016,9,0,2016,Desktop,Alienware,133624,HD,13,16,i5,Windows,1024,256,2,0,Ranchi
6138,25,1,04-10-2016,10,0,2016,Desktop,Alienware,138993,HD,13,8,i7,Windows,1024,512,2,0,Kolkata
6139,30,1,17-03-2016,3,0,2016,Desktop,Alienware,137725,HD,13,8,i5,Windows,1024,512,3,1,New Delhi
6140,17,1,25-01-2016,1,1,2016,Desktop,Alienware,134527,HD,13,8,i5,Windows,1024,512,2,0,Hyderabad
6141,24,1,03-02-2016,2,0,2016,Desktop,Alienware,133936,FullHD,15,16,i5,Windows,1024,256,2,0,Hyderabad
6142,24,1,12-06-2016,6,0,2016,Desktop,Alienware,145913,HD,13,8,i5,Windows,1024,128,2,0,Bhopal
6143,25,1,11-10-2016,10,0,2016,Desktop,Alienware,161201,FullHD,15,16,i7,Windows,1024,256,2,0,Hyderabad
6144,17,1,07-07-2016,7,1,2016,Desktop,Alienware,126442,HD,13,16,i5,Windows,1024,512,2,0,Kolkata
6145,20,1,18-12-2016,12,0,2016,Desktop,Alienware,158794,FullHD,15,8,i7,Windows,1024,256,2,1,Mumbai
6146,21,1,16-12-2016,12,0,2016,Desktop,Alienware,143475,HD,13,8,i5,Windows,1024,256,2,1,Mumbai
6147,23,0,16-04-2016,4,0,2016,Desktop,Alienware,158802,HD,13,8,i7,Windows,1024,256,2,0,New Delhi
6148,22,1,09-03-2016,3,0,2016,Desktop,Alienware,229846,FullHD,15,32,i7,Windows,1024,512,3,1,Bangalore
6149,26,0,13-11-2016,11,1,2016,Desktop,Alienware,161987,FullHD,15,16,i7,Windows,1024,256,2,0,Mumbai
6150,22,1,22-01-2016,1,1,2016,Desktop,Alienware,168773,FullHD,15,16,i7,Windows,1024,256,2,0,New Delhi
6151,24,1,02-05-2016,5,0,2016,Desktop,Alienware,131936,HD,13,8,i7,Windows,1024,512,3,1,Bangalore
6152,22,1,13-01-2016,1,1,2016,Desktop,Alienware,130446,FullHD,15,8,i7,Windows,1024,512,2,0,Bangalore
6153,27,1,24-01-2016,1,1,2016,Desktop,Alienware,123362,HD,13,16,i5,Windows,1024,256,3,1,Jaipur
6154,20,1,04-11-2016,11,1,2016,Desktop,Alienware,124012,FullHD,15,16,i5,Windows,1024,256,3,1,Kota
6155,21,1,24-02-2016,2,0,2016,Desktop,Alienware,133241,FullHD,15,8,i5,Windows,1024,512,2,0,Hyderabad
6156,22,1,20-05-2016,5,0,2016,Desktop,Alienware,163900,FullHD,15,8,i7,Windows,1024,128,3,1,Surat
6157,25,1,11-09-2016,9,0,2016,Desktop,Alienware,148807,HD,13,8,i5,Windows,1024,128,3,1,Bangalore
6158,22,1,05-04-2016,4,0,2016,Desktop,Alienware,121675,HD,13,16,i5,Windows,1024,128,2,0,Mumbai
6159,23,1,10-01-2016,1,1,2016,Desktop,Alienware,148683,FullHD,15,16,i5,Windows,1024,512,2,0,Ranchi
6160,22,0,04-02-2016,2,0,2016,Desktop,Alienware,162315,HD,13,8,i7,Windows,1024,256,3,1,Mumbai
6161,25,0,17-10-2016,10,0,2016,Desktop,Alienware,160413,HD,13,8,i7,Windows,1024,256,3,1,Mumbai
6162,22,1,20-10-2016,10,0,2016,Desktop,Alienware,190745,FullHD,15,16,i7,Windows,1024,512,2,0,Kolkata
6163,24,1,21-03-2016,3,0,2016,Desktop,Alienware,167088,HD,13,8,i7,Windows,1024,256,3,1,Bangalore
6164,23,1,04-09-2016,9,0,2016,Desktop,Alienware,149022,FullHD,15,16,i5,Windows,1024,256,3,1,Bangalore
6165,25,1,14-11-2016,11,1,2016,Desktop,Alienware,136161,FullHD,15,8,i5,Windows,1024,128,2,0,Jaipur
6166,25,1,06-06-2016,6,0,2016,Desktop,Alienware,180437,FullHD,15,16,i7,Windows,1024,512,3,1,Kolkata
6167,23,0,23-05-2016,5,0,2016,Desktop,Alienware,148537,HD,13,8,i5,Windows,1024,128,3,1,Surat
6168,25,1,13-12-2016,12,0,2016,Desktop,Alienware,135948,HD,13,16,i5,Windows,1024,256,2,1,Mumbai
6169,23,1,18-08-2016,8,1,2016,Desktop,Alienware,127496,HD,13,8,i7,Windows,1024,512,2,0,Kolkata
6170,20,1,15-09-2016,9,0,2016,Desktop,Alienware,160375,HD,13,32,i7,Windows,1024,256,2,0,Kolkata
6171,26,1,26-03-2016,3,0,2016,Desktop,Alienware,145824,FullHD,15,16,i5,Windows,1024,256,3,1,Kota
6172,19,1,19-01-2016,1,1,2016,Desktop,Alienware,143249,FullHD,15,8,i5,Windows,1024,128,2,0,Surat
6173,21,1,22-02-2016,2,0,2016,Desktop,Alienware,125179,HD,13,16,i5,Windows,1024,128,2,0,Hyderabad
6174,25,1,17-11-2016,11,1,2016,Desktop,Alienware,143960,FullHD,15,16,i5,Windows,1024,128,2,0,New Delhi
6175,21,1,02-02-2016,2,0,2016,Desktop,Alienware,154677,FullHD,15,16,i7,Windows,1024,256,3,1,Mumbai
6176,23,1,28-11-2016,11,1,2016,Desktop,Alienware,165631,FullHD,15,16,i7,Windows,1024,256,3,1,New Delhi
6177,28,1,19-11-2016,11,1,2016,Desktop,Alienware,160271,FullHD,15,32,i7,Windows,1024,128,2,1,Kolkata
6178,27,0,23-05-2016,5,0,2016,Desktop,Alienware,166845,FullHD,15,32,i7,Windows,1024,128,2,0,Kolkata
6179,29,1,11-11-2016,11,1,2016,Desktop,Alienware,120386,HD,13,8,i5,Windows,1024,512,3,1,Kolkata
6180,20,1,15-12-2016,12,0,2016,Desktop,Alienware,143680,FullHD,15,8,i5,Windows,1024,128,3,1,Mumbai
6181,15,1,08-07-2016,7,1,2016,Desktop,Alienware,129187,HD,13,8,i5,Windows,1024,512,3,1,Bangalore
6182,19,1,05-10-2016,10,0,2016,Desktop,Alienware,152761,FullHD,15,16,i7,Windows,1024,256,3,1,Mumbai
6183,29,1,27-10-2016,10,0,2016,Desktop,Alienware,140432,HD,13,8,i7,Windows,1024,512,2,0,Patna
6184,19,1,05-07-2016,7,1,2016,Desktop,Alienware,129689,FullHD,15,8,i5,Windows,1024,512,3,1,New Delhi
6185,22,0,16-04-2016,4,0,2016,Desktop,Alienware,147144,HD,13,8,i5,Windows,1024,128,3,1,Bangalore
6186,22,1,12-10-2016,10,0,2016,Desktop,Alienware,149147,HD,13,16,i5,Windows,1024,256,3,1,Bangalore
6187,24,1,03-03-2016,3,0,2016,Desktop,Alienware,146390,FullHD,15,8,i5,Windows,1024,512,2,0,Bhopal
6188,26,1,20-11-2016,11,1,2016,Desktop,Alienware,166693,HD,13,32,i7,Windows,1024,256,3,1,Vizag
6189,25,1,14-04-2016,4,0,2016,Desktop,Alienware,139169,HD,13,8,i5,Windows,1024,256,3,1,Patna
6190,24,1,15-02-2016,2,0,2016,Desktop,Alienware,130422,HD,13,16,i5,Windows,1024,256,2,0,Coimbatore
6191,21,1,15-10-2016,10,0,2016,Desktop,Alienware,124968,FullHD,15,8,i5,Windows,1024,256,2,0,Hyderabad
6192,21,1,25-12-2016,12,0,2016,Desktop,Alienware,169821,HD,13,32,i7,Windows,1024,256,2,1,Bangalore
6193,28,1,11-10-2016,10,0,2016,Desktop,Alienware,152116,HD,13,32,i7,Windows,1024,256,2,0,Bangalore
6194,29,1,02-12-2016,12,0,2016,Desktop,Alienware,161799,HD,13,16,i7,Windows,1024,256,3,1,Hyderabad
6195,28,1,17-12-2016,12,0,2016,Desktop,Alienware,145747,HD,13,16,i5,Windows,1024,128,3,1,Hyderabad
6196,22,1,17-04-2016,4,0,2016,Desktop,Alienware,161123,HD,13,16,i7,Windows,1024,256,2,0,Mumbai
6197,20,0,22-02-2016,2,0,2016,Desktop,Alienware,149137,HD,13,16,i5,Windows,1024,512,3,1,Bangalore
6198,25,1,05-04-2016,4,0,2016,Desktop,Alienware,142935,HD,13,16,i5,Windows,1024,256,3,1,Hyderabad
6199,27,1,18-10-2016,10,0,2016,Desktop,Alienware,130837,FullHD,15,8,i5,Windows,1024,256,3,1,New Delhi
6200,21,1,06-06-2016,6,0,2016,Desktop,Alienware,142882,HD,13,16,i5,Windows,1024,256,2,0,Bangalore
6201,19,1,02-08-2016,8,1,2016,Desktop,Alienware,137888,FullHD,15,8,i5,Windows,1024,128,3,1,Bangalore
6202,16,1,13-11-2016,11,1,2016,Desktop,Alienware,136900,HD,13,8,i5,Windows,1024,512,3,1,Bangalore
6203,24,1,21-10-2016,10,0,2016,Desktop,Alienware,138523,HD,13,8,i5,Windows,1024,128,2,0,Coimbatore
6204,30,0,26-07-2016,7,1,2016,Desktop,Alienware,137700,FullHD,15,16,i5,Windows,1024,512,3,1,Patna
6205,25,1,09-02-2016,2,0,2016,Desktop,Alienware,120499,FullHD,15,8,i7,Windows,1024,512,2,0,Hyderabad
6206,25,1,24-05-2016,5,0,2016,Desktop,Alienware,124466,FullHD,15,8,i5,Windows,1024,128,3,1,Bangalore
6207,24,1,04-11-2016,11,1,2016,Desktop,Alienware,141899,HD,13,8,i5,Windows,1024,256,3,1,Hyderabad
6208,26,1,23-07-2016,7,1,2016,Desktop,Alienware,163932,FullHD,15,8,i7,Windows,1024,256,3,1,Mumbai
6209,24,1,12-08-2016,8,1,2016,Desktop,Alienware,129398,FullHD,15,16,i5,Windows,1024,256,3,1,Ranchi
6210,19,1,19-02-2016,2,0,2016,Desktop,Alienware,191840,FullHD,15,16,i7,Windows,1024,512,3,1,Bangalore
6211,17,1,08-07-2016,7,1,2016,Desktop,Alienware,146698,HD,13,8,i5,Windows,1024,128,2,0,Hyderabad
6212,21,1,08-04-2016,4,0,2016,Desktop,Alienware,148100,FullHD,15,8,i5,Windows,1024,512,3,1,Hyderabad
6213,25,1,20-04-2016,4,0,2016,Desktop,Alienware,122896,FullHD,15,16,i5,Windows,1024,128,2,0,Bangalore
6214,25,1,14-09-2016,9,0,2016,Desktop,Alienware,176199,HD,13,16,i7,Windows,1024,512,3,1,Bangalore
6215,20,1,24-01-2016,1,1,2016,Desktop,Alienware,190851,HD,13,16,i7,Windows,1024,512,3,1,Mumbai
6216,16,1,15-10-2016,10,0,2016,Desktop,Alienware,166402,FullHD,15,32,i7,Windows,1024,256,3,1,Kolkata
6217,19,1,15-02-2016,2,0,2016,Desktop,Alienware,154815,FullHD,15,8,i7,Windows,1024,256,3,1,Mumbai
6218,24,1,01-10-2016,10,0,2016,Desktop,Alienware,138323,FullHD,15,8,i5,Windows,1024,256,3,1,Kolkata
6219,22,1,12-03-2016,3,0,2016,Desktop,Alienware,168258,HD,13,32,i7,Windows,1024,128,2,0,Hyderabad
6220,25,0,16-01-2016,1,1,2016,Desktop,Alienware,126731,HD,13,16,i5,Windows,1024,256,3,1,Kolkata
6221,21,1,07-12-2016,12,0,2016,Desktop,Alienware,164051,FullHD,15,8,i7,Windows,1024,128,2,1,Mumbai
6222,24,0,05-09-2016,9,0,2016,Desktop,Alienware,142205,FullHD,15,8,i5,Windows,1024,128,2,0,New Delhi
6223,24,1,10-03-2016,3,0,2016,Desktop,Alienware,152058,FullHD,15,8,i7,Windows,1024,256,2,0,Mumbai
6224,28,1,22-11-2016,11,1,2016,Desktop,Alienware,129813,FullHD,15,16,i5,Windows,1024,256,3,1,Hyderabad
6225,21,1,19-08-2016,8,1,2016,Desktop,Alienware,143104,HD,13,16,i5,Windows,1024,128,2,0,Bangalore
6226,20,1,27-09-2016,9,0,2016,Desktop,Alienware,169758,HD,13,16,i7,Windows,1024,256,3,1,Bangalore
6227,24,1,09-07-2016,7,1,2016,Desktop,Alienware,153681,FullHD,15,16,i7,Windows,1024,128,2,0,Ranchi
6228,20,0,14-04-2016,4,0,2016,Desktop,Alienware,134703,FullHD,15,8,i5,Windows,1024,128,3,1,Bangalore
6229,20,1,19-05-2016,5,0,2016,Desktop,Alienware,163949,FullHD,15,16,i7,Windows,1024,128,2,0,Bangalore
6230,19,1,24-02-2016,2,0,2016,Desktop,Alienware,244488,FullHD,15,32,i7,Windows,1024,512,2,0,New Delhi
6231,23,1,27-01-2016,1,1,2016,Desktop,Alienware,163633,HD,13,16,i7,Windows,1024,128,3,1,Mumbai
6232,22,1,16-12-2016,12,0,2016,Desktop,Alienware,160770,HD,13,8,i7,Windows,1024,256,3,1,Kolkata
6233,25,1,12-10-2016,10,0,2016,Desktop,Alienware,154305,FullHD,15,16,i7,Windows,1024,128,3,1,Coimbatore
6234,22,1,17-09-2016,9,0,2016,Desktop,Alienware,129684,HD,13,8,i7,Windows,1024,512,3,1,Mumbai
6235,25,1,08-08-2016,8,1,2016,Desktop,Alienware,151370,FullHD,15,16,i7,Windows,1024,128,2,0,Coimbatore
6236,18,1,26-01-2016,1,1,2016,Laptop,Alienware,126316,HD,13,16,i5,Windows,1024,128,2,0,Kolkata
6237,24,1,13-01-2016,1,1,2016,Laptop,Alienware,129742,HD,13,16,i5,Windows,1024,256,3,1,New Delhi
6238,20,1,06-12-2016,12,0,2016,Laptop,Alienware,134458,FullHD,15,16,i5,DOS,1024,256,2,1,Hyderabad
6239,29,1,23-11-2016,11,1,2016,Laptop,Alienware,166035,FullHD,15,8,i7,Windows,1024,0,3,1,New Delhi
6240,20,1,26-11-2016,11,1,2016,Laptop,Alienware,128631,HD,13,16,i5,Windows,1024,0,3,1,Bangalore
6241,21,1,01-06-2016,6,0,2016,Laptop,Alienware,150761,HD,13,8,i7,DOS,1024,128,2,0,Bangalore
6242,29,1,09-12-2016,12,0,2016,Laptop,Alienware,120594,HD,13,16,i5,Windows,1024,128,2,1,Kolkata
6243,25,1,09-10-2016,10,0,2016,Laptop,Alienware,135916,HD,13,8,i5,Windows,1024,128,2,0,Mumbai
6244,22,1,15-05-2016,5,0,2016,Laptop,Alienware,121206,FullHD,15,16,i5,Windows,1024,256,3,1,Lucknow
6245,30,0,15-08-2016,8,1,2016,Laptop,Alienware,145642,FullHD,15,8,i5,Windows,1024,0,2,0,Bhopal
6246,23,1,22-09-2016,9,0,2016,Laptop,Alienware,163731,FullHD,15,8,i7,DOS,1024,0,3,1,Hyderabad
6247,21,0,23-01-2016,1,1,2016,Laptop,Alienware,161132,FullHD,15,8,i7,DOS,1024,128,3,1,Bangalore
6248,17,1,18-11-2016,11,1,2016,Laptop,Alienware,138987,FullHD,15,8,i5,DOS,1024,256,3,1,Kolkata
6249,15,1,16-11-2016,11,1,2016,Laptop,Alienware,139347,FullHD,15,16,i5,Windows,1024,128,2,0,Hyderabad
6250,20,1,16-07-2016,7,1,2016,Laptop,Alienware,125524,FullHD,15,8,i5,Windows,1024,0,2,0,Kota
6251,24,1,02-11-2016,11,1,2016,Laptop,Alienware,134286,FullHD,15,8,i5,Windows,1024,0,2,0,Hyderabad
